Time,T1_DELTA,T2_DELTA,T3_DELTA,T4_DELTA,T5_DELTA,T6_DELTA,T7_DELTA,Pre_D_5_TEE,Pre_D_175_TEE,Pre_D_345_TEE,Pre_D_515_TEE,Lab_D_5_TEE,Lab_D_175_TEE,Lab_D_345_TEE,Lab_D_515_TEE,Err_D_5_TEE,Err_D_175_TEE,Err_D_345_TEE,Err_D_515_TEE
11.0,0.5646429061889648,0.19395114481449127,1.3414363861083984,0.8216174244880676,0.05248656123876572,0.0713043287396431,-0.07275950908660889,14.255611419677734,10.34681510925293,6.0931243896484375,2.1843276023864746,14.29462433,10.534422304,4.249572754000001,1.6002655000000026,0.03901291032226517,0.18760719474706988,-1.8435516356484367,-0.584062102386472
12.0,0.6347266435623169,0.18469679355621338,1.4718427658081055,0.8891646862030029,0.08517558127641678,0.12050697952508926,-0.052028801292181015,14.830434799194336,10.806673049926758,6.438018321990967,2.2992923259735107,16.62826538,12.607710263999998,6.373269654,2.15053558,1.7978305808056625,1.80103721407324,-0.06474866799096723,-0.14875674597351063
13.0,0.7144956588745117,0.23390774428844452,1.5952352285385132,0.960414469242096,0.12162631005048752,0.1584686040878296,-0.01894316077232361,15.405258178710938,11.266531944274902,6.667947292327881,2.4142568111419678,18.13411713,13.697760014,7.558822634,2.776145930000002,2.7288589512890624,2.4312280697250976,0.8908753416721193,0.3618891188580342
14.0,0.7666632533073425,0.24660298228263855,1.680816888809204,1.01462984085083,0.11525154113769531,0.15239787101745605,-0.007102509960532188,15.635187149047852,11.496460914611816,6.782912254333496,2.4142568111419678,19.3195343,15.009062193999998,8.634567264,3.1013488700000025,3.6843471509521493,3.512601279388182,1.8516550096665032,0.6870920588580347
15.0,0.8085283041000366,0.24417048692703247,1.7734386920928955,1.0634385347366333,0.11055894941091537,0.1650526225566864,-0.006606469862163067,16.324974060058594,11.956319808959961,7.127805709838867,2.529221534729004,19.77825165,15.830175783999998,9.494781494,3.420829770000001,3.4532775899414077,3.873855975040037,2.3669757841611325,0.8916082352709971
16.0,0.9094846844673157,0.2832041382789612,1.9235503673553467,1.1489225625991821,0.13341744244098663,0.18213976919651031,0.021567029878497124,17.244691848754883,12.64610767364502,7.4726996421813965,2.644186019897461,20.70140839,16.491072084,10.437011724,3.910064690000002,3.456716541245118,3.8449644103549794,2.964312081818603,1.2658786701025408
17.0,1.0089863538742065,0.3011894226074219,2.020251750946045,1.1617059707641602,0.14961910247802734,0.1821805238723755,0.028555499389767647,17.01476287841797,12.531142234802246,7.4726996421813965,2.644186019897461,19.52934265,15.453338624,9.572029114,3.36074829,2.5145797715820315,2.9221963891977545,2.099329471818603,0.7165622701025391
18.0,1.132344365119934,0.3470422327518463,2.057929277420044,1.1852757930755615,0.24162058532238007,0.17330302298069,0.01613089069724083,17.474620819091797,12.876036643981934,7.587664604187012,2.644186019897461,18.82171631,14.685766603999998,9.208679204,3.40747833,1.3470954909082025,1.809729960018064,1.6210145998129875,0.7632923101025391
19.0,1.2599488496780396,0.4760141670703888,2.1056606769561768,1.2717525959014893,0.3988933265209198,0.15632592141628265,-0.010266619734466076,17.934478759765625,13.105965614318848,7.817593574523926,2.759150743484497,17.86218414,13.994352724,8.645057674000002,3.4875869700000024,-0.0722946197656249,0.8883871096811529,0.8274640994760762,0.7284362265155053
20.0,1.2351806163787842,0.5010904669761658,2.0388314723968506,1.2222412824630737,0.37869390845298767,0.09363917261362076,-0.10523808747529984,17.934478759765625,13.105965614318848,7.817593574523926,2.759150743484497,16.99447632,13.230595393999998,8.389472964000001,3.3272338800000014,-0.9400024397656246,0.12462977968115041,0.5718793894760754,0.5680831365155043
21.0,1.135952115058899,0.4124086797237396,1.8901737928390503,1.1183888912200928,0.2928512692451477,0.05481034889817238,-0.1611766666173935,17.70454978942871,12.99100112915039,7.702629089355469,2.759150743484497,16.13807678,12.762205504,7.892608644000001,2.9735565200000025,-1.5664730094287123,-0.22879562515038998,0.1899795546445322,0.2144057765155054
22.0,1.14387845993042,0.4956111013889313,1.8668702840805054,1.148776650428772,0.3196044862270355,0.07680059224367142,-0.14260545372962952,17.474620819091797,12.876036643981934,7.702629089355469,2.644186019897461,17.30537415,13.159751894,7.445335384000002,2.5852752700000003,-0.1692466690917982,0.28371525001806575,-0.25729370535546714,-0.05891074989746059
23.0,1.2184571027755737,0.6503117680549622,1.977636456489563,1.2551279067993164,0.38453805446624756,0.09511466324329376,-0.13982374966144562,17.58958625793457,12.99100112915039,7.702629089355469,2.759150743484497,17.76790619,13.286726374,7.482528684,2.6731491100000007,0.17831993206543117,0.29572524484960994,-0.2201004053554687,-0.08600163348449641
24.0,1.2380262613296509,0.6911290884017944,2.045917272567749,1.2983077764511108,0.37014690041542053,0.041740790009498596,-0.19028012454509735,17.70454978942871,12.99100112915039,7.817593574523926,2.759150743484497,18.58520508,13.068334963999998,7.470130924000001,2.7542114200000007,0.8806552905712905,0.07733383484960754,-0.34746265052392467,-0.004939323484496327
25.0,1.2121493816375732,0.6631947159767151,2.0790457725524902,1.296339750289917,0.3134523332118988,0.010974830016493797,-0.22489133477210999,17.934478759765625,13.220930099487305,7.817593574523926,2.759150743484497,19.01817322,13.175010684,7.3100494340000015,2.84290313,1.0836944602343763,-0.045919415487304605,-0.5075441405239243,0.08375238651550276
26.0,1.195658802986145,0.6214918494224548,2.119987964630127,1.3073413372039795,0.3037908375263214,0.024790970608592033,-0.20958097279071808,18.624267578125,13.68078899383545,8.162487030029297,2.874115228652954,19.33765411,13.237135314,7.122039794000001,2.470970150000003,0.713386531874999,-0.44365367983544957,-1.040447236029296,-0.4031450786529511
27.0,1.182596206665039,0.6099632978439331,2.153813362121582,1.3363676071166992,0.29310914874076843,0.06982549279928207,-0.17046742141246796,20.578664779663086,15.175329208374023,9.08220386505127,3.2190091609954834,20.43437958,14.105932614,7.435798644,2.856254570000001,-0.14428519966308428,-1.0693965943740231,-1.6464052210512694,-0.3627545909954826
28.0,1.2521476745605469,0.6435397267341614,2.2350478172302246,1.4084510803222656,0.3093051016330719,0.14406093955039978,-0.09280777722597122,20.463701248168945,15.06036376953125,8.967239379882812,3.1040444374084473,21.08669281,14.956610104,7.506234743999999,2.9735565200000025,0.6229915618310535,-0.10375366553125076,-1.461004635882814,-0.1304879174084448
29.0,1.2916913032531738,0.6570333242416382,2.310359001159668,1.4499530792236328,0.32293450832366943,0.19235609471797943,-0.03869524970650673,20.69363021850586,15.29029369354248,9.08220386505127,3.2190091609954834,22.01666107,15.872001644,7.756233214,2.86579132,1.323030851494142,0.5817079504575187,-1.3259706510512697,-0.35321784099548337
30.0,1.2949460744857788,0.6854522228240967,2.3747031688690186,1.512583613395691,0.3131439685821533,0.2187958061695099,-0.053033050149679184,23.452781677246094,17.359657287597656,10.34681510925293,3.5639028549194336,22.38273621,16.390936273999998,7.956504824000001,2.9142928999999995,-1.0700454672460928,-0.9687210135976585,-2.3903102852529283,-0.6496099549194341
31.0,1.3837411403656006,0.7147207260131836,2.4963443279266357,1.5986230373382568,0.3519701659679413,0.2485962212085724,-0.026922209188342094,24.717391967773438,18.279373168945312,10.921638488769531,3.793832302093506,22.89581299,17.035620114,8.173806764,3.0506683300000006,-1.821578977773438,-1.2437530549453122,-2.747831724769531,-0.7431639720935053
32.0,1.433428168296814,0.7228007316589355,2.548856019973755,1.6070202589035034,0.3792404532432556,0.23183344304561615,-0.02000926062464714,23.912639617919922,17.70454978942871,10.576744079589844,3.6788675785064697,24.50656891,18.481390384,9.649276734,3.5285949700000003,0.5939292920800767,0.77684059457129,-0.927467345589843,-0.1502726085064694
33.0,1.4548819065093994,0.7350735068321228,2.5852010250091553,1.6183608770370483,0.3749291002750397,0.22429445385932922,-0.03709299862384796,24.25753402709961,18.0494441986084,10.806673049926758,3.793832302093506,25.4278183,19.051687624,10.800361634,3.5896301200000025,1.170284272900389,1.002243425391601,-0.006311415926758102,-0.20420218209350338
34.0,1.445572853088379,0.7065048813819885,2.609553575515747,1.6123303174972534,0.33879396319389343,0.2210197150707245,-0.0367489792406559,24.94732093811035,18.509302139282227,11.036602973937988,3.793832302093506,26.00860596,20.043508914,11.791229244000002,4.181861870000002,1.061285021889649,1.5342067747177737,0.7546262700620137,0.38802956790649645
35.0,1.454746127128601,0.6942697763442993,2.6390697956085205,1.6518347263336182,0.3212622106075287,0.24518907070159912,-0.0004887299728579819,25.637107849121094,19.084125518798828,11.38149642944336,3.908796787261963,26.70383453,20.881788634,12.363298034,4.10842895,1.066726680878908,1.7976631152011713,0.9818016045566402,0.19963216273803752
36.0,1.6161162853240967,0.823124885559082,2.821739912033081,1.8350493907928467,0.42931240797042847,0.3333383798599243,0.06376416981220245,26.32689666748047,19.65894889831543,11.726390838623047,4.02376127243042,27.32753754,21.139280704,12.969017034000002,4.942893980000001,1.0006408725195328,1.4803318056845711,1.242626195376955,0.919132707569581
37.0,1.8381125926971436,0.9381882548332214,2.983910083770752,1.9282299280166626,0.5396593809127808,0.34818851947784424,0.07482080906629562,26.44186019897461,19.65894889831543,11.726390838623047,4.02376127243042,25.71582794,19.712583924,12.424468994,4.365921020000002,-0.7260322589746089,0.05363502568457079,0.6980781553769528,0.3421597475695819
38.0,2.0097367763519287,1.0319486856460571,3.015463352203369,1.9545214176177979,0.637662410736084,0.32870641350746155,0.07310239225625992,25.522144317626953,18.969160079956055,11.266531944274902,3.908796787261963,23.9944458,18.730163574,11.550903324000002,3.977775570000002,-1.527698517626952,-0.23899650595605593,0.2843713797250995,0.06897878273803926
39.0,2.0375187397003174,1.1058154106140137,2.996720314025879,1.9605398178100586,0.6850533485412598,0.2944026291370392,0.061169810593128204,24.027603149414062,17.819515228271484,10.576744079589844,3.6788675785064697,22.89009094,17.974035644,10.814666744000002,3.5820007300000007,-1.1375122094140622,0.15452041572851627,0.2379226644101582,-0.09686684850646898
40.0,2.0030736923217773,1.1261630058288574,3.079716205596924,1.9027831554412842,0.6893690824508667,0.2657284140586853,0.008312730118632317,25.40717887878418,18.854196548461914,11.266531944274902,3.908796787261963,22.06707001,17.323493954,10.475158694,3.5552978500000023,-3.3401088687841813,-1.5307025944619141,-0.7913732502749031,-0.3534989372619606
41.0,1.9455384016036987,1.1063261032104492,2.997631072998047,1.7796499729156494,0.6356412172317505,0.23234422504901886,-0.06707794219255447,24.37249755859375,18.0494441986084,10.806673049926758,3.793832302093506,21.01707458,16.308920284,9.928703304,3.259658810000001,-3.355422978593751,-1.7405239146083993,-0.877969745926757,-0.5341734920935051
42.0,1.9408282041549683,1.1669150590896606,2.674344062805176,1.8002301454544067,0.6519924402236938,0.21750780940055847,-0.07556719332933426,22.073205947875977,16.324974060058594,9.771991729736328,3.4489383697509766,22.17960358,16.574041744,9.406089784,3.434181210000002,0.10639763212402187,0.249067683941405,-0.3659019457363275,-0.01475715975097458
43.0,1.9297616481781006,1.2149237394332886,2.5110437870025635,1.8510422706604004,0.6562251448631287,0.2141483575105667,-0.10152087360620499,21.613346099853516,15.980080604553223,9.542062759399414,3.3339736461639404,22.23587036,16.169683834,9.000778194,3.270013420000001,0.6225242601464842,0.189603229446778,-0.5412845653994136,-0.06396022616393937
44.0,1.9059234857559204,1.2322566509246826,2.5893962383270264,1.8825162649154663,0.6420320868492126,0.19198080897331238,-0.14250719547271729,22.76299285888672,16.784833908081055,10.001921653747559,3.4489383697509766,22.53627777,16.189710994,8.958680723999999,3.0067993100000017,-0.2267150888867171,-0.5951229140810561,-1.0432409297475598,-0.4421390597509749
45.0,1.850895643234253,1.1910878419876099,2.844545841217041,1.887146234512329,0.6026567220687866,0.15382267534732819,-0.1612948328256607,24.832355499267578,18.394338607788086,11.036602973937988,3.793832302093506,22.79376984,15.681402584,8.919580074,3.09085846,-2.0385856592675786,-2.7129360237880853,-2.1170228999379876,-0.7029738420935057
46.0,1.8013919591903687,1.1492390632629395,2.83670711517334,1.881706953048706,0.5694205164909363,0.1606624871492386,-0.1280471384525299,24.602426528930664,18.279373168945312,10.921638488769531,3.793832302093506,23.07224274,15.759603884,8.341789244,3.1423568700000004,-1.530183788930664,-2.519769284945312,-2.579849244769532,-0.6514754320935054
47.0,1.763220191001892,1.1129555702209473,2.790074348449707,1.88502037525177,0.5537282824516296,0.1939464658498764,-0.10397139936685562,24.94732093811035,18.509302139282227,11.036602973937988,3.793832302093506,24.17564392,16.729490664,8.883476254,3.5505294800000016,-0.7716770181103527,-1.7798114752822265,-2.1531267199379887,-0.2433028220935043
48.0,1.7247755527496338,1.0558996200561523,2.7940001487731934,1.8741977214813232,0.5420262813568115,0.21390418708324432,-0.08085426688194275,25.40717887878418,18.854196548461914,11.266531944274902,3.908796787261963,24.31501617,17.329216004,8.972167974,3.5513473500000003,-1.0921627087841799,-1.5249805444619149,-2.294363970274903,-0.35744943726196254
49.0,1.704538345336914,1.0054683685302734,2.7991256713867188,1.862860918045044,0.5235933065414429,0.21162517368793488,-0.07727111130952835,25.637107849121094,19.084125518798828,11.38149642944336,3.908796787261963,25.12931824,17.890112304,9.070396424,3.4493042000000003,-0.5077896091210938,-1.1940132147988294,-2.3111000054433593,-0.4594925872619626
50.0,1.7630444765090942,1.045516848564148,2.890530586242676,1.9281725883483887,0.5541204810142517,0.25800612568855286,-0.02574666030704975,26.096967697143555,19.429019927978516,11.611425399780273,4.02376127243042,25.39157867,18.395559694,9.232385254,3.00407409,-0.7053890271435534,-1.0334602339785164,-2.379040145780273,-1.01968718243042
51.0,1.8566505908966064,1.1052706241607666,2.9978644847869873,2.00699782371521,0.5754644870758057,0.3136606514453888,0.024500619620084763,26.44186019897461,19.65894889831543,11.726390838623047,4.02376127243042,25.73299408,18.786566164,9.572982784,3.2890869100000018,-0.7088661189746084,-0.8723827343154298,-2.1534080546230463,-0.7346743624304182
52.0,1.9619836807250977,1.1639504432678223,3.069512128829956,2.066682815551758,0.5979904532432556,0.3417123258113861,0.05329649895429611,26.32689666748047,19.65894889831543,11.726390838623047,4.02376127243042,27.39143372,20.324707034,10.914802554,3.817422480000001,1.0645370525195297,0.6657581356845697,-0.8115882846230473,-0.20633879243041875
53.0,1.9954036474227905,1.192791223526001,3.09709095954895,2.089423179626465,0.6040264368057251,0.3594842553138733,0.055735938251018524,26.671789169311523,19.888877868652344,11.841355323791504,4.138726234436035,27.91309357,21.115438844,12.180192564,3.775460810000002,1.2413044006884775,1.226560975347656,0.3388372402084965,-0.36326542443603316
54.0,1.9792358875274658,1.1624071598052979,3.1166176795959473,2.099764585494995,0.5931836366653442,0.37716740369796753,0.05788208916783333,27.01668357849121,20.118806838989258,11.956319808959961,4.138726234436035,28.68652344,21.547453304,12.871606444,4.070281980000001,1.6698398615087875,1.4286464650107433,0.9152866350400384,-0.06844425443603441
55.0,2.010730028152466,1.1831092834472656,3.2147836685180664,2.157618999481201,0.6258487701416016,0.4236685037612915,0.08686410635709763,27.591506958007812,20.578664779663086,12.301213264465332,4.253690719604492,28.94496918,22.090093994,13.367652894,4.615783690000001,1.3534622219921886,1.5114292143369141,1.0664396295346688,0.3620929703955085
56.0,2.211207389831543,1.345596432685852,3.4581403732299805,2.343079090118408,0.7748581171035767,0.5007465481758118,0.16741158068180084,28.05136489868164,20.923559188842773,12.416177749633789,4.368655204772949,29.62970734,22.428648374,13.785362244,4.773139950000001,1.5783424413183589,1.5050891851572281,1.3691844943662108,0.4044847452270517
57.0,2.4471435546875,1.4728755950927734,3.627171277999878,2.4357078075408936,0.8869373798370361,0.5367979407310486,0.20769177377223969,28.05136489868164,20.923559188842773,12.416177749633789,4.368655204772949,27.692659,21.133422854,13.150215154,4.055976860000001,-0.3587058986816416,0.20986366515722565,0.7340374043662106,-0.312678344772948
58.0,2.550793409347534,1.4937095642089844,3.584728240966797,2.3784356117248535,0.9121175408363342,0.4728243052959442,0.1559956967830658,27.131649017333984,20.23377227783203,12.071284294128418,4.138726234436035,26.16691589,19.979612734,12.619972234,4.063470460000001,-0.9647331273339859,-0.25415954383203143,0.5486879398715825,-0.07525577443603382
59.0,2.5296671390533447,1.4770841598510742,3.4514784812927246,2.285949945449829,0.8960887789726257,0.41241654753685,0.08255676180124283,26.556825637817383,19.65894889831543,11.726390838623047,4.138726234436035,25.22277832,19.158499144,12.004716494000002,3.892762750000003,-1.334047317817383,-0.5004497543154294,0.2783256553769551,-0.24596348443603233
60.0,2.4857046604156494,1.4811629056930542,3.315575361251831,2.2171080112457275,0.8824766278266907,0.3950392007827759,0.05189768970012665,25.752073287963867,19.1990909576416,11.38149642944336,4.02376127243042,24.03068542,18.312590024,11.199951174,3.6859512300000006,-1.7213878679638661,-0.886500933641603,-0.18154525544335876,-0.33781004243041934
61.0,2.406297445297241,1.4595061540603638,3.1422369480133057,2.138497829437256,0.8632646203041077,0.3364863097667694,0.010647649876773357,24.602426528930664,18.279373168945312,10.921638488769531,3.793832302093506,23.1294632,17.434255984,10.713577274,3.5656524600000026,-1.472963328930664,-0.8451171849453125,-0.20806121476953088,-0.22817984209350328
62.0,2.309110164642334,1.4556101560592651,3.009100914001465,2.0889699459075928,0.8345844149589539,0.2535799443721771,-0.04920390993356705,23.567745208740234,17.474620819091797,10.461779594421387,3.6788675785064697,23.50997925,17.536163333999998,10.356903074,3.3178329400000024,-0.057765958740233714,0.06154251490820073,-0.10487652042138684,-0.36103463850646733
63.0,2.175480842590332,1.4399948120117188,2.9564411640167236,2.0600130558013916,0.7827019691467285,0.22230930626392365,-0.0754685178399086,23.222850799560547,17.244691848754883,10.231850624084473,3.5639028549194336,23.95629883,17.175810244,10.006904604,3.4418106,0.7334480304394546,-0.06888160475488192,-0.22494602008447195,-0.12209225491943343
64.0,2.0343048572540283,1.3770865201950073,2.92991042137146,2.0265510082244873,0.7354105710983276,0.24641819298267365,-0.08828806132078171,24.602426528930664,18.279373168945312,10.921638488769531,3.793832302093506,24.52359924,17.197744754,9.708268734,2.86197662,-0.07882728893066471,-1.081628414945314,-1.2133697547695306,-0.9318556820935058
65.0,2.0354652404785156,1.3675724267959595,2.9868123531341553,2.074127674102783,0.7601509094238281,0.3171507716178894,-0.04243814945220947,25.29221534729004,18.854196548461914,11.266531944274902,3.908796787261963,24.94716644,16.901152034,9.610176084,3.3912658700000016,-0.3450489072900389,-1.953044514461915,-1.6563558602749016,-0.5175309172619613
66.0,2.1062517166137695,1.424613356590271,3.1160635948181152,2.1552417278289795,0.8055979013442993,0.35855305194854736,0.0009761899709701538,26.211931228637695,19.543983459472656,11.611425399780273,4.02376127243042,24.79839325,16.670362854,9.418487554,3.219604490000002,-1.4135379786376951,-2.873620605472656,-2.192937845780273,-0.8041567824304181
67.0,2.111940383911133,1.4276992082595825,3.176882266998291,2.17799711227417,0.7947773933410645,0.3535507917404175,-0.004466180223971605,26.44186019897461,19.65894889831543,11.726390838623047,4.138726234436035,25.50792694,17.485618593999998,9.490013124,3.401620480000002,-0.9339332589746085,-2.1733303043154315,-2.236377714623046,-0.7371057544360333
68.0,2.071735143661499,1.3768199682235718,3.1765668392181396,2.1644647121429443,0.772666335105896,0.34381556510925293,-0.008737119846045971,26.90172004699707,20.003843307495117,11.956319808959961,4.138726234436035,26.1592865,18.183843994,9.803771974000002,3.2204223600000006,-0.74243354699707,-1.8199993134951171,-2.152547834959959,-0.9183038744360346
69.0,2.0500786304473877,1.3571627140045166,3.209139108657837,2.1723361015319824,0.7616896629333496,0.35981354117393494,0.02038121037185192,27.131649017333984,20.118806838989258,12.071284294128418,4.138726234436035,26.52740479,18.459455874,10.145051574000002,3.326416010000002,-0.6042442273339859,-1.6593509649892582,-1.9262327201284162,-0.812310224436033
70.0,2.243730068206787,1.4723957777023315,3.3890597820281982,2.330777883529663,0.868756115436554,0.4441036581993103,0.09827890992164612,27.01668357849121,20.118806838989258,11.956319808959961,4.138726234436035,27.07767487,19.009725954,10.001046754,3.219604490000002,0.06099129150878824,-1.1090808849892575,-1.9552730549599602,-0.9191217444360333
71.0,2.5436534881591797,1.6750727891921997,3.646965980529785,2.5555007457733154,1.0413843393325806,0.5078403949737549,0.1573450118303299,27.706472396850586,20.578664779663086,12.301213264465332,4.253690719604492,26.93271637,19.465582274,10.238511654000002,3.0506683300000006,-0.7737560268505845,-1.1130825056630869,-2.0627016104653304,-1.2030223896044916
72.0,2.7439322471618652,1.8346625566482544,3.7956924438476562,2.6895737648010254,1.1343156099319458,0.5027157068252563,0.1459793746471405,28.05136489868164,20.923559188842773,12.531142234802246,4.368655204772949,28.56349945,20.721571354,11.670112614,3.70012054,0.5121345513183577,-0.20198783484277172,-0.8610296208022454,-0.6685346647729493
73.0,2.8163528442382812,1.8849838972091675,3.832200527191162,2.721970558166504,1.1357933282852173,0.45179179310798645,0.07430913299322128,28.281293869018555,21.038524627685547,12.531142234802246,4.368655204772949,29.34169769,21.589414974,12.647492984,4.03785705,1.0604038209814455,0.5508903463144534,0.11635074919775334,-0.3307981547729488
74.0,2.772947072982788,1.8338658809661865,3.802842855453491,2.6738011837005615,1.0536319017410278,0.3710881769657135,-0.015509040094912052,28.741153717041016,21.3834171295166,12.761072158813477,4.368655204772949,29.69455719,22.344725034,13.336045834000002,4.221916200000003,0.9534034729589855,0.9613079044833981,0.5749736751865253,-0.14673900477294666
75.0,2.7425830364227295,1.803762674331665,3.825181722640991,2.6841726303100586,1.035801887512207,0.3375561833381653,-0.047449931502342224,28.97108268737793,21.613346099853516,12.876036643981934,4.483619689941406,29.97303009,22.645132444,13.753890994,4.845483390000002,1.001947402622072,1.0317863441464858,0.8778543500180671,0.3618637000585956
76.0,2.713299036026001,1.7596585750579834,3.84979510307312,2.667633533477783,1.0268508195877075,0.31811001896858215,-0.06468366831541061,29.315975189208984,21.843276977539062,12.99100112915039,4.483619689941406,30.27071228,22.926466374,14.290673824,4.752159120000002,0.9547370907910171,1.0831893964609378,1.29967269484961,0.2685394300585955
77.0,2.6680305004119873,1.6676125526428223,3.7982256412506104,2.547706127166748,0.9734787344932556,0.3211654722690582,-0.06360433995723724,28.97108268737793,21.613346099853516,12.876036643981934,4.483619689941406,28.5577774,21.453993224,13.570649724,4.0721893300000005,-0.4133052873779306,-0.15935287585351432,0.6946130800180672,-0.41143035994140575
78.0,2.602851152420044,1.5806158781051636,3.6558032035827637,2.432222604751587,0.9360058903694153,0.3399161398410797,-0.03637358173727989,28.281293869018555,21.038524627685547,12.531142234802246,4.368655204772949,27.03857422,20.728111264,12.776374814,3.6106109600000025,-1.2427196490185537,-0.31041336368554795,0.24523257919775432,-0.7580442447729467
79.0,2.4970972537994385,1.530096173286438,3.5106887817382812,2.336360216140747,0.9187347292900085,0.3735502362251282,0.00202423008158803,27.246612548828125,20.348735809326172,12.071284294128418,4.253690719604492,25.95233917,19.498960874,12.423379514,3.7869049,-1.2942733788281267,-0.8497749353261703,0.35209521987158254,-0.46678581960449206
80.0,2.400188684463501,1.496029257774353,3.3617606163024902,2.2510619163513184,0.9020504951477051,0.3808363378047943,0.009734519757330418,26.671789169311523,19.888877868652344,11.841355323791504,4.138726234436035,24.97673035,18.468038944,11.765480044000002,3.758430480000001,-1.695058819311523,-1.4208389246523438,-0.07587527979150188,-0.38029575443603436
81.0,2.3346197605133057,1.4589849710464478,3.2335779666900635,2.1776058673858643,0.8971583247184753,0.37386274337768555,0.0006676199845969677,26.211931228637695,19.543983459472656,11.611425399780273,4.02376127243042,24.04975891,17.821311954,11.527879334,3.5494400000000006,-2.162172318637694,-1.7226715054726576,-0.08354606578027379,-0.4743212724304193
82.0,2.2902979850769043,1.445248007774353,3.0802547931671143,2.124873638153076,0.9002572894096375,0.3929041624069214,0.0037098799366503954,25.40717887878418,18.969160079956055,11.266531944274902,3.908796787261963,22.96161652,16.995565794,10.986328124000002,3.3119750900000007,-2.44556235878418,-1.9735942859560538,-0.28020382027490065,-0.5968216972619622
83.0,2.3139407634735107,1.5095458030700684,3.011068820953369,2.1360785961151123,0.948441743850708,0.44834253191947937,0.06725431233644485,22.877958297729492,16.899797439575195,10.116886138916016,3.5639028549194336,22.2902298,16.456604004,10.535104374,2.922058100000001,-0.5877284977294934,-0.4431934355751963,0.4182182350839838,-0.6418447549194326
