Time,T1_DELTA,T2_DELTA,T3_DELTA,T4_DELTA,T5_DELTA,T6_DELTA,T7_DELTA,Pre_D_5_TEE,Pre_D_175_TEE,Pre_D_345_TEE,Pre_D_515_TEE,Lab_D_5_TEE,Lab_D_175_TEE,Lab_D_345_TEE,Lab_D_515_TEE,Err_D_5_TEE,Err_D_175_TEE,Err_D_345_TEE,Err_D_515_TEE
38.0,2.13403582572937,1.3393961191177368,3.3797881603240967,2.2025232315063477,0.7035257816314697,0.448468416929245,0.27757641673088074,25.637107849121094,19.084125518798828,11.38149642944336,3.908796787261963,25.20670166,18.928663636,12.014524845,3.8337707499999993,-0.4304061891210935,-0.15546188279882855,0.633028415556641,-0.07502603726196355
39.0,2.175870895385742,1.3729265928268433,3.2782251834869385,2.173967123031616,0.75775146484375,0.38702866435050964,0.19563135504722595,25.062284469604492,18.624267578125,11.036602973937988,3.908796787261963,24.11665192,18.015043636,11.438505555,3.80788574,-0.9456325496044933,-0.6092239421249985,0.4019025810620125,-0.10091104726196276
40.0,2.2131688594818115,1.4383878707885742,3.2093586921691895,2.1777045726776123,0.8282119631767273,0.3529384136199951,0.1456044465303421,24.027603149414062,17.819515228271484,10.6917085647583,3.6788675785064697,23.28981628,16.970770266,10.820524594999998,3.69167328,-0.7377868694140624,-0.8487449622714855,0.12881603024169763,0.012805701493530108
41.0,2.157014846801758,1.4621968269348145,3.101285219192505,2.1329197883605957,0.8430838584899902,0.30418434739112854,0.09300141781568527,22.648029327392578,16.784833908081055,10.001921653747559,3.4489383697509766,22.50480652,16.199247746,10.342597965,3.30352783,-0.1432228073925792,-0.5855861620810536,0.3406763112524409,-0.1454105397509764
42.0,2.0149247646331787,1.4199730157852173,2.961761951446533,2.063805341720581,0.8016166687011719,0.17632687091827393,-0.0340924896299839,22.877958297729492,16.899797439575195,10.116886138916016,3.5639028549194336,22.70698547,16.748564146,9.876387025,3.0070709200000003,-0.17097282772949285,-0.15123329357519566,-0.24049911391601597,-0.5568319349194333
43.0,1.9181824922561646,1.3982280492782593,2.9147322177886963,2.065007209777832,0.7794146537780762,0.11512693762779236,-0.11203332245349884,23.567745208740234,17.474620819091797,10.461779594421387,3.6788675785064697,23.28205109,16.347067256,9.667532344999998,3.2415389999999995,-0.28569411874023487,-1.1275535630917979,-0.7942472494213888,-0.4373285785064702
44.0,1.9759806394577026,1.4612622261047363,3.0018577575683594,2.15762996673584,0.8267086744308472,0.15902253985404968,-0.0675409734249115,24.602426528930664,18.279373168945312,10.921638488769531,3.793832302093506,24.08695221,16.835348506,9.704725645,3.3683776799999983,-0.5154743189306643,-1.4440246629453135,-1.2169128437695313,-0.4254546220935076
45.0,2.094890832901001,1.5577707290649414,3.125701427459717,2.258342981338501,0.8659653663635254,0.2160048931837082,-0.0041402000933885574,24.602426528930664,18.279373168945312,10.921638488769531,3.793832302093506,24.41896667,17.472402956,9.706632995,3.7048889099999975,-0.1834598589306644,-0.8069702129453127,-1.2150054937695316,-0.08894339209350832
46.0,2.075669765472412,1.5426054000854492,3.131042957305908,2.2625718116760254,0.8147599101066589,0.24942144751548767,0.03528103977441788,24.94732093811035,18.509302139282227,11.036602973937988,3.793832302093506,25.7102417,18.672125246,10.853903195,4.15706634,0.7629207618896494,0.16282310671777367,-0.18269977893798917,0.3632340379064942
47.0,1.9695864915847778,1.4439021348953247,3.081251382827759,2.1907293796539307,0.7322742938995361,0.25444212555885315,0.05229172855615616,24.832355499267578,18.394338607788086,11.036602973937988,3.793832302093506,26.3415741,19.393238826,11.753218075,4.297256469999997,1.5092186007324209,0.9989002182119151,0.7166151010620112,0.5034241679064912
48.0,2.0383877754211426,1.4848912954330444,3.192061424255371,2.2279820442199707,0.778449296951294,0.3137981593608856,0.15108105540275574,24.37249755859375,18.0494441986084,10.806673049926758,3.793832302093506,26.33094788,18.949644466,11.057989504999998,3.74698639,1.95845032140625,0.9002002673916003,0.2513164550732405,-0.04684591209350586
49.0,2.272726058959961,1.639763355255127,3.40270733833313,2.371206045150757,0.8935962319374084,0.40616413950920105,0.2605457007884979,24.027603149414062,17.819515228271484,10.6917085647583,3.6788675785064697,26.13353729,19.008636476,10.585920715,3.349304199999999,2.105934140585937,1.1891212477285151,-0.10578784975830047,-0.3295633785064709
50.0,2.465517520904541,1.7482151985168457,3.536329984664917,2.484088182449341,0.933542013168335,0.4847821295261383,0.29481759667396545,25.40717887878418,18.854196548461914,11.266531944274902,3.908796787261963,26.48925781,19.114630126,10.930197145,4.163606259999998,1.0820789312158219,0.2604335775380875,-0.33633479927490306,0.2548094727380352
51.0,2.5317015647888184,1.7885762453079224,3.6003944873809814,2.5276668071746826,0.9319581389427185,0.5159557461738586,0.30238306522369385,25.867036819458008,19.1990909576416,11.496460914611816,4.02376127243042,26.78503265,19.495146176,10.876791385,3.9749145499999976,0.9179958305419937,0.2960552183583971,-0.6196695296118158,-0.04884672243042232
52.0,2.41758131980896,1.7102612257003784,3.537781000137329,2.4644203186035156,0.864579975605011,0.5005309581756592,0.2682538628578186,25.98200225830078,19.314054489135742,11.496460914611816,4.02376127243042,27.82263031,20.605223086,11.901037594999998,4.134178159999998,1.8406280516992197,1.2911685968642566,0.40457668038818184,0.11041688756957768
53.0,2.239281415939331,1.5844835042953491,3.4503605365753174,2.375136137008667,0.7940844893455505,0.49939629435539246,0.2371627539396286,26.211931228637695,19.429019927978516,11.611425399780273,4.02376127243042,28.27848663,21.263394166,12.639999385,4.322051999999999,2.0665554013623044,1.8343742380214856,1.028573985219726,0.2982907275695794
54.0,2.15867018699646,1.515062689781189,3.432706356048584,2.3413901329040527,0.7731397747993469,0.5266966223716736,0.2609497904777527,26.556825637817383,19.77391242980957,11.726390838623047,4.138726234436035,28.10001373,20.836012266,12.051718134999998,4.153251649999998,1.5431880921826178,1.0620998361904306,0.3253272963769511,0.014525415563962696
55.0,2.1060564517974854,1.4887193441390991,3.4148778915405273,2.327660322189331,0.7453839182853699,0.5507646799087524,0.27848508954048157,26.90172004699707,20.003843307495117,11.956319808959961,4.138726234436035,28.11159363,20.259992986,11.206898495,3.954069519999997,1.2098735830029312,0.2561496785048831,-0.7494213139599601,-0.18465671443603826
56.0,2.110172986984253,1.4924644231796265,3.4444003105163574,2.359862804412842,0.755401074886322,0.5828503966331482,0.3187435269355774,26.786754608154297,19.888877868652344,11.841355323791504,4.138726234436035,28.39279175,20.716938786,11.507305905,4.17804718,1.6060371418457038,0.8280609173476563,-0.33404941879150307,0.039320945563964926
57.0,2.20314884185791,1.5452172756195068,3.547802209854126,2.4408016204833984,0.8104953765869141,0.6300137639045715,0.3758488595485687,27.01668357849121,20.118806838989258,11.956319808959961,4.138726234436035,28.33284607,21.165029906,11.287007145,4.062788389999998,1.3161624915087877,1.046223067010743,-0.6693126639599605,-0.07593784443603724
58.0,2.421199321746826,1.6967346668243408,3.6927521228790283,2.594575881958008,0.9264038801193237,0.7191941738128662,0.42708805203437805,27.706472396850586,20.578664779663086,12.301213264465332,4.253690719604492,29.3713974,22.190229796,12.285368344999998,4.741668699999998,1.6649250031494134,1.6115650163369146,-0.015844919465333618,0.487977980395506
59.0,2.651604175567627,1.8480640649795532,3.8566982746124268,2.7253942489624023,1.0387961864471436,0.7358518838882446,0.4544064700603485,27.3615779876709,20.348735809326172,12.186248779296875,4.253690719604492,29.69455719,22.470610046,12.913839725,4.858970639999999,2.3329792023291027,2.121874236673829,0.7275909457031258,0.6052799203955068
60.0,2.68646502494812,1.8284837007522583,3.871622323989868,2.6553964614868164,1.017677903175354,0.6580010056495667,0.39676374197006226,27.01668357849121,20.118806838989258,11.956319808959961,4.138726234436035,27.99224854,20.823614506,12.261526485,4.105567929999999,0.9755649615087876,0.7048076670107406,0.30520667604003826,-0.033158304436035735
61.0,2.6859850883483887,1.8061656951904297,3.7799072265625,2.5710532665252686,1.0079021453857422,0.6307467818260193,0.38424843549728394,26.44186019897461,19.65894889831543,11.726390838623047,4.02376127243042,26.44075623,19.621031186,11.910574345,3.99112701,-0.0011039689746077386,-0.03791771231542995,0.1841835063769537,-0.03263426243041989
62.0,2.8028459548950195,1.951068639755249,3.8107056617736816,2.6626369953155518,1.1067094802856445,0.6068045496940613,0.43272164463996887,25.40717887878418,18.969160079956055,11.266531944274902,3.908796787261963,26.66950226,19.679205326,11.192593385,4.231452939999997,1.2623233812158219,0.710045246043947,-0.073938559274902,0.32265615273803405
63.0,2.82485032081604,2.0281450748443604,3.8397321701049805,2.720634937286377,1.1466114521026611,0.5342409014701843,0.3845577538013458,25.40717887878418,18.854196548461914,11.266531944274902,3.908796787261963,26.97086334,19.615309146,10.601179505,3.66687774,1.5636844612158214,0.7611125975380872,-0.6653524392749031,-0.241919047261963
64.0,2.76358962059021,2.0130717754364014,3.8169240951538086,2.690683364868164,1.0995540618896484,0.5079318284988403,0.34618276357650757,25.40717887878418,18.854196548461914,11.266531944274902,3.908796787261963,27.28462219,18.897328186,10.586874384999998,4.213197319999999,1.8774433112158206,0.043131637538085243,-0.6796575592749043,0.30440053273803613
65.0,2.7309963703155518,1.9945778846740723,3.829064130783081,2.683459758758545,1.0743017196655273,0.5086914896965027,0.312599241733551,26.096967697143555,19.429019927978516,11.611425399780273,4.02376127243042,27.12726593,18.664495846,10.194914245,3.925187679999997,1.0302982328564454,-0.7645240819785144,-1.4165111547802738,-0.09857359243042296
66.0,2.766364812850952,2.0249547958374023,3.9012045860290527,2.7492339611053467,1.121975064277649,0.5078951716423035,0.2562676668167114,26.90172004699707,20.003843307495117,11.956319808959961,4.138726234436035,26.64770355,18.328938296,9.847776794999998,3.6954879699999994,-0.2540164969970711,-1.6749050114951167,-2.108543013959963,-0.44323826443603576
67.0,2.7938592433929443,2.0713534355163574,3.960475444793701,2.828655958175659,1.1788134574890137,0.49877500534057617,0.2561463713645935,27.246612548828125,20.23377227783203,12.071284294128418,4.138726234436035,27.43639221,19.209997556,10.228292845,3.8414001399999975,0.18977966117187606,-1.02377472183203,-1.8429914491284176,-0.29732609443603764
68.0,2.8761186599731445,2.115468978881836,4.028628349304199,2.888148784637451,1.2182239294052124,0.513796329498291,0.29332435131073,27.246612548828125,20.348735809326172,12.071284294128418,4.253690719604492,27.74524689,19.548551946,10.305540465,3.835678099999999,0.49863434117187566,-0.800183863326172,-1.765743829128418,-0.4180126196044931
69.0,2.9904258251190186,2.1795380115509033,4.1186041831970215,2.9362070560455322,1.235266089439392,0.5447271466255188,0.30636706948280334,27.246612548828125,20.23377227783203,12.071284294128418,4.138726234436035,28.24878693,19.893782046,10.289192194999998,4.15597687,1.0021743811718764,-0.3399902318320329,-1.7820920991284197,0.017250635563964778
70.0,3.060974597930908,2.24428129196167,4.216269493103027,3.0099380016326904,1.275512456893921,0.5116787552833557,0.27408334612846375,27.9364013671875,20.808595657348633,12.416177749633789,4.253690719604492,27.99047699,20.423071286,10.239736935,3.45611572,0.05407562281250122,-0.3855243713486338,-2.1764408146337892,-0.7975749996044921
71.0,3.034010410308838,2.2342514991760254,4.23209810256958,3.0222678184509277,1.2618101835250854,0.4448728561401367,0.25974026322364807,27.9364013671875,20.808595657348633,12.416177749633789,4.253690719604492,28.48339081,20.507948306,10.507719425,3.5915374699999987,0.5469894428124995,-0.3006473513486334,-1.9084583246337896,-0.6621532496044935
72.0,2.9047675132751465,2.127586603164673,4.150381088256836,2.9442272186279297,1.2116714715957642,0.3741147220134735,0.17427481710910797,28.05136489868164,20.923559188842773,12.416177749633789,4.368655204772949,29.76989746,21.566526796,11.852400205,4.068374629999997,1.7185325613183586,0.6429676071572281,-0.5637775446337887,-0.3002805747729518
73.0,2.911414384841919,2.1258606910705566,4.161900997161865,2.967132568359375,1.2239826917648315,0.36795860528945923,0.15607190132141113,28.396259307861328,21.153488159179688,12.64610767364502,4.368655204772949,30.24973145,22.447721866,12.667791745,4.594667049999998,1.8534721421386706,1.294233706820311,0.02168407135498107,0.22601184522704898
74.0,2.9366631507873535,2.1473488807678223,4.203499794006348,3.01216459274292,1.240513801574707,0.3825477063655853,0.1872720718383789,28.51122283935547,21.153488159179688,12.64610767364502,4.368655204772949,30.62834015,23.073332216,13.484136965,5.244119259999998,2.117117310644531,1.9198440568203132,0.8380292913549798,0.8754640552270487
75.0,2.9728002548217773,2.168313503265381,4.250875949859619,3.076831102371216,1.2778456211090088,0.3566018342971802,0.15741266310214996,28.856117248535156,21.498382568359375,12.876036643981934,4.483619689941406,30.75613251,23.381504826,14.102935795,5.01741638,1.9000152614648442,1.8831222576406255,1.226899151018067,0.533796690058594
76.0,2.9708142280578613,2.1602699756622314,4.278985977172852,3.077252149581909,1.2642242908477783,0.33894824981689453,0.11545149236917496,29.201011657714844,21.72831153869629,12.99100112915039,4.483619689941406,31.25953674,23.520741276,14.469282534999998,5.007743829999999,2.0585250822851577,1.79242973730371,1.4782814058496072,0.5241241400585928
77.0,2.8860602378845215,2.063326835632324,4.224636554718018,2.9522671699523926,1.1940823793411255,0.40566787123680115,0.15423612296581268,28.97108268737793,21.613346099853516,12.876036643981934,4.483619689941406,29.0595459,22.325787356,13.589041135,4.505975339999999,0.08846321262207013,0.7124412561464837,0.7130044910180668,0.022355650058592857
78.0,2.931666135787964,2.0678908824920654,4.148826599121094,2.8797171115875244,1.1933059692382812,0.5378435254096985,0.21092650294303894,28.626188278198242,21.26845359802246,12.64610767364502,4.368655204772949,27.86922455,21.379742436,13.177053835,4.506111139999998,-0.7569637281982438,0.11128883797753986,0.5309461613549811,0.1374559352270488
79.0,3.0388708114624023,2.1621944904327393,4.076412200927734,2.802342653274536,1.2491401433944702,0.6065589189529419,0.24375978112220764,27.47654151916504,20.463701248168945,12.186248779296875,4.253690719604492,26.57713165,20.017759706,12.615339665,4.32014465,-0.8994098691650407,-0.44594154216894566,0.4290908857031255,0.0664539303955074
80.0,2.973029613494873,2.16009259223938,3.9349868297576904,2.7395846843719482,1.2391880750656128,0.5637795329093933,0.28748637437820435,26.096967697143555,19.429019927978516,11.611425399780273,4.02376127243042,25.60533752,19.140379336,11.780874635,4.15706634,-0.4916301771435556,-0.2886405919785169,0.16944923521972655,0.13330506756958016
81.0,2.81265926361084,2.0617592334747314,3.7799057960510254,2.6850321292877197,1.1999058723449707,0.5295671224594116,0.2983769476413727,25.40717887878418,18.969160079956055,11.266531944274902,3.908796787261963,24.43327179,18.284933476,11.693136595,3.967285149999999,-0.9739070887841805,-0.6842266039560556,0.426604650725098,0.05848836273803615
82.0,2.8259682655334473,2.0809450149536133,3.7029783725738525,2.6824605464935303,1.2240179777145386,0.6295695304870605,0.35998231172561646,24.832355499267578,18.394338607788086,10.921638488769531,3.793832302093506,23.61392975,17.529623416,11.027471925,3.8355423,-1.2184257492675776,-0.8647151917880862,0.10583343623046915,0.04170999790649432
83.0,2.926152229309082,2.157632350921631,3.585836172103882,2.652873992919922,1.2666000127792358,0.6570472121238708,0.39983931183815,21.843276977539062,16.09504508972168,9.657027244567871,3.3339736461639404,22.60494232,16.640798946,10.446684264999998,3.5486221299999983,0.7616653424609368,0.5457538562783206,0.7896570204321272,0.21464848383605784
84.0,2.864516258239746,2.162837028503418,3.5857772827148438,2.59628963470459,1.2453253269195557,0.6654472947120667,0.40157970786094666,21.72831153869629,16.09504508972168,9.542062759399414,3.3339736461639404,21.38628235,15.764372256,9.892463685,3.410339349999997,-0.34202918869629073,-0.33067283372168,0.3504009256005851,0.07636570383605656
